As_class,ts_soc,ts_silt,ts_ph,ts_clay,ts_cec,ss_soc,ss_silt,ss_ph,ss_clay,ss_cec,fluvisols,et0_yr,ai_et0,elevation,slope,precip,temp,distance_to_river,latitude,longitude
0,294,310,53,269,189,57,280,54,357,160,13,1460,15608,90,0.734494209,2279,23.9749999,830.4179441,26.72004549,94.13563472
1,296,331,56,266,207,84,283,57,372,156,13,1462,14507,93,0.734494209,2122,23.9416666,1147.720748,26.60219604,94.18369499
0,239,317,53,274,159,59,299,55,362,138,14,1475,14160,103,0.734494209,2090,23.99999984,2314.888999,26.61285103,93.97479317
0,253,314,53,295,177,63,296,55,360,152,14,1486,14257,94,0.734494209,2119,24.09166654,308.6346309,26.63740512,93.8291807
0,255,334,55,258,146,41,330,57,322,132,14,1488,14873,77,0.734494209,2214,24.18333308,2447.497603,26.70289109,93.7697829
1,255,291,55,269,168,84,263,57,362,149,14,1469,14119,91,0.734494209,2075,24.04166651,440.5502508,26.5748797,94.14344514
1,256,335,57,264,157,51,314,58,345,137,14,1490,14368,82,0.734494209,2142,24.17499987,602.4436874,26.65274375,93.73440103
1,293,310,55,267,190,64,266,57,367,162,14,1461,14469,98,0.734494209,2115,23.95833333,1323.210043,26.59294489,94.18755797
0,236,322,58,269,164,81,309,60,343,156,15,1479,15012,81,0.734494209,2221,24.13333337,722.3887855,26.69809431,93.94253084
1,240,298,55,268,186,62,267,56,373,166,15,1466,14356,95,0.734494209,2105,23.99166648,1170.068428,26.60007279,94.11177062
0,242,321,55,272,165,57,294,56,363,144,15,1475,13905,90,0.734494209,2052,24.03333314,3703.297762,26.58901204,93.92013386
0,245,312,55,290,160,37,288,55,358,139,15,1472,15424,88,0.734494209,2271,24.04166651,2643.432179,26.72304516,93.98501045
1,245,332,55,285,166,66,324,57,364,143,15,1480,13362,102,0.734494209,1979,24.09166654,1170.906027,26.52910677,93.94295657
1,248,318,56,280,172,59,314,57,333,143,15,1466,14691,92,0.734494209,2155,23.95833317,2484.504894,26.64317076,94.05495304
1,256,343,56,268,157,46,320,58,328,137,15,1484,14924,84,0.734494209,2215,24.15833314,749.6672807,26.70455041,93.82444502
1,257,342,57,278,183,54,304,58,391,153,15,1486,12301,109,0.734494209,1829,24.0666666,1109.874078,26.35500455,93.97498479
0,260,329,56,294,205,66,302,57,368,167,15,1478,13538,104,0.734494209,2002,24.01666641,1827.033698,26.5432403,94.00635269
1,288,308,55,268,195,65,262,55,375,170,15,1460,14654,96,0.734494209,2141,23.92500003,525.836099,26.62394035,94.18870621
1,311,340,58,296,166,54,316,59,376,145,15,1492,11987,109,0.734494209,1789,24.11666663,1038.830823,26.28237477,93.99140516
0,318,320,55,306,211,82,295,56,373,172,15,1476,13494,99,0.734494209,1993,24.00833321,1715.742747,26.52686466,94.03906273
0,263,325,56,262,191,98,308,57,352,168,16,1482,14551,83,0.734494209,2157,24.09166638,702.146544,26.66008638,93.82433509
1,265,321,55,281,176,69,313,55,334,147,16,1466,14691,92,0.734494209,2155,23.95833317,2236.559336,26.64536943,94.05520753
1,268,304,55,267,178,64,263,56,374,151,16,1462,14425,95,0.734494209,2110,23.98333327,1048.140727,26.59698571,94.16825876
0,221,336,56,289,158,45,316,58,347,137,17,1489,14849,83,0.734494209,2212,24.2166667,1379.851337,26.70248224,93.7499265
1,225,323,55,262,166,70,292,56,361,144,17,1466,14377,93,0.734494209,2108,23.95833333,1391.409639,26.61019039,94.05113928
0,234,364,55,251,142,40,350,56,310,128,17,1489,14624,80,0.734494209,2179,24.19166644,373.5847261,26.68155106,93.75993671
0,242,307,54,283,165,55,293,56,377,146,17,1477,14007,95,0.734494209,2069,24.00833305,1586.029801,26.59790893,93.96813256
1,256,317,55,283,170,54,296,57,355,153,17,1465,14838,89,0.734494209,2174,23.9749999,652.1769099,26.65672947,94.07631014
1,256,334,54,275,208,64,301,55,359,172,17,1471,13797,101,0.734494209,2031,23.98333311,2972.361089,26.55271337,94.07168996
1,290,278,55,301,157,46,276,56,316,147,17,1441,17171,89,0.734494209,2476,23.77499978,2064.383126,26.85335383,94.25283639
0,229,330,56,267,169,69,299,58,363,151,18,1479,13879,100,0.734494209,2054,24.05833308,2564.070731,26.58511983,93.89001716
0,233,351,54,251,162,55,330,56,337,143,18,1474,15876,81,0.734494209,2341,24.04166667,1755.169995,26.77265293,93.95359736
0,236,345,55,259,178,57,311,56,365,157,18,1484,13459,101,0.734494209,1998,24.07499981,1283.216836,26.54963917,93.91316916
0,237,308,55,292,170,56,289,57,374,151,18,1468,14234,96,0.734494209,2090,23.94999981,2377.84288,26.60564714,94.02836308
1,237,356,57,257,157,69,339,59,330,133,18,1493,14716,82,0.734494209,2198,24.2249999,1475.678496,26.69237023,93.73887737
0,238,332,55,266,187,67,290,56,359,161,18,1480,14026,94,0.734494209,2076,24.04166651,1851.269021,26.60446985,93.89716931
0,247,324,54,271,155,59,308,55,356,136,18,1476,14163,92,0.734494209,2091,23.98333311,1009.004979,26.60958679,93.9620539
0,243,324,58,265,167,105,312,60,344,158,19,1479,15012,84,0.734494209,2221,24.13333337,978.9891883,26.69566749,93.94472686
1,244,317,54,274,181,75,300,56,339,156,19,1467,14516,92,0.734494209,2131,23.9416666,3578.624593,26.6304357,94.04853384
0,247,335,55,261,171,58,306,56,365,148,19,1481,13767,94,0.734494209,2039,24.04999987,3691.302442,26.57823838,93.91643109
1,255,304,56,274,175,56,283,57,336,153,19,1447,16786,88,0.734494209,2430,23.85833327,1617.881677,26.82110125,94.2415846
0,229,311,54,282,166,79,294,55,362,145,20,1472,14136,99,0.734494209,2082,23.98333327,2256.45772,26.60420829,93.99605469
0,235,329,55,266,179,51,288,56,357,155,20,1477,14065,96,0.734494209,2078,24.01666641,2122.260143,26.6017591,93.92653636
0,255,322,55,276,181,52,298,57,357,164,21,1466,14631,93,0.734494209,2146,23.9749999,1258.152506,26.63451563,94.07620761
0,258,332,54,272,177,66,307,56,357,150,21,1480,13640,102,0.734494209,2019,24.00833305,4666.214185,26.55944991,93.95136636
1,265,311,54,286,188,53,289,56,368,163,21,1464,14521,90,0.734494209,2127,23.99999984,446.7917251,26.62146179,94.09694756
0,267,331,54,269,180,61,294,56,366,153,21,1476,14071,94,0.734494209,2077,23.99999984,892.6644263,26.60480093,93.94172203
1,259,320,57,322,184,64,294,57,372,147,4,1489,12182,137,0.929039299,1815,23.9749999,134.4273694,26.27713566,94.07215033
1,252,315,57,312,173,60,262,58,412,145,5,1493,11961,127,0.929039299,1787,24.0666666,1160.533541,26.2563335,94.0328158
1,252,318,56,305,173,59,261,57,412,144,5,1491,12008,132,0.929039299,1791,24.03333314,1002.705469,26.25588296,94.03769324
1,266,313,58,280,161,59,268,59,397,134,5,1481,12839,108,0.929039299,1902,24.04999987,142.9537953,26.38668038,94.13648468
1,275,319,57,318,185,81,291,58,400,154,5,1491,12174,122,0.929039299,1816,24.0666666,625.2474157,26.29303882,94.04438467
1,260,316,56,313,205,98,275,57,380,173,6,1483,12481,128,0.929039299,1852,24.01666641,775.1905803,26.32611636,94.09500323
0,262,326,56,298,171,68,274,58,408,144,6,1490,12024,131,0.929039299,1792,24.00833321,1217.153878,26.25103447,94.0420707
1,280,325,58,303,173,64,312,59,369,155,6,1486,12427,108,0.929039299,1848,24.08333333,15.0796096,26.34778335,94.05309436
1,240,325,55,320,174,64,319,56,373,160,7,1488,12346,111,0.929039299,1838,24.08333333,958.6630002,26.33944057,94.04720927
0,242,335,54,267,170,78,317,54,353,160,7,1494,14401,79,0.929039299,2153,24.14999978,487.8069059,26.64359687,93.56503455
1,254,344,57,279,167,55,286,58,390,136,7,1495,11731,119,0.929039299,1754,24.09166654,2495.328402,26.19898009,94.00414274
0,266,352,56,275,176,65,330,57,346,162,7,1489,14335,79,0.929039299,2136,24.12499984,618.0871916,26.63566619,93.57900703
1,328,317,53,262,191,52,290,54,335,170,7,1445,15291,118,0.929039299,2210,23.75833321,681.4045227,26.6703869,94.30788252
1,274,323,56,315,212,79,283,57,369,182,8,1486,12489,128,0.929039299,1857,24.01666641,2449.799634,26.34059684,94.10652538
1,277,338,57,311,172,77,328,59,370,157,8,1488,12278,105,0.929039299,1828,24.0916667,104.834562,26.32980182,94.03131349
1,284,311,55,257,197,86,276,55,354,170,8,1446,14550,117,0.929039299,2105,23.7750001,1255.802248,26.58265418,94.27283235
1,231,311,53,256,200,63,275,53,335,160,9,1459,15359,101,0.929039299,2242,23.92500019,1904.558006,26.69888429,94.19500857
1,255,299,56,283,177,94,279,57,382,155,9,1477,13518,94,0.929039299,1997,24.10833343,49.02599079,26.51388478,94.10673167
0,252,351,55,248,159,67,319,56,344,131,10,1491,13900,86,0.929039299,2073,24.15833314,161.5593066,26.60603672,93.75882597
0,255,315,57,273,153,56,303,59,351,137,10,1489,14476,80,0.929039299,2156,24.15833298,1918.02424,26.66380592,93.68613713
1,255,324,53,256,207,95,294,53,330,171,10,1448,14972,116,0.929039299,2169,23.80000003,15.76835746,26.63467711,94.28636467
1,256,297,56,279,191,91,285,57,312,162,10,1458,15229,100,0.929039299,2221,23.90000025,1108.37447,26.67586501,94.22693203
1,233,343,54,258,150,59,315,56,341,137,11,1492,14456,80,0.929039299,2158,24.18333308,365.5649336,26.66141873,93.63882756
1,242,295,52,282,187,71,279,53,333,167,11,1453,15779,99,0.929039299,2294,23.89166689,3007.020555,26.72570042,94.24021679
0,281,298,55,277,199,53,288,57,317,167,11,1450,15769,101,0.929039299,2288,23.82499997,1272.856403,26.73239315,94.2632726
1,244,328,56,269,145,48,314,59,343,135,12,1488,14557,83,0.929039299,2167,24.15833314,1720.865877,26.67219069,93.66727214
0,250,315,54,276,173,51,286,55,362,144,12,1471,15349,90,0.929039299,2258,24.01666641,2253.897189,26.71333569,93.99379007
0,261,355,57,263,150,74,348,58,329,132,12,1499,14566,80,0.929039299,2184,24.19999997,1719.380166,26.68518072,93.67120811
0,274,312,54,287,182,62,292,55,356,162,12,1469,15088,86,0.929039299,2217,23.99999984,68.98064151,26.69080416,94.02088327
0,276,343,56,295,186,55,287,57,400,150,12,1494,11773,115,0.929039299,1760,24.14166673,1144.090073,26.21989519,93.99418999
0,287,328,55,272,159,69,306,56,345,136,12,1488,14251,90,0.929039299,2121,24.16666651,1574.843824,26.63685462,93.76230626
1,297,349,58,280,181,52,313,59,380,153,12,1488,12227,108,0.929039299,1820,24.0666666,2012.228222,26.32613589,93.99883729
1,226,354,55,251,183,58,322,56,326,151,13,1484,14311,81,0.929039299,2125,24.09999975,898.8919295,26.63915924,93.6635651
0,233,344,54,260,149,60,326,57,341,133,13,1484,14848,86,0.929039299,2204,24.17499971,1366.53731,26.69669398,93.78888822
0,244,332,55,289,180,58,311,57,376,159,13,1478,13384,103,0.929039299,1979,24.05833324,1969.652207,26.52814034,93.97744071
1,260,292,55,279,174,77,272,57,335,157,13,1461,14946,105,0.929039299,2184,23.92500003,2248.835093,26.65528307,94.20968032
1,269,297,55,279,176,55,283,57,355,150,13,1454,16566,93,0.929039299,2409,23.91666667,2549.630446,26.8037855,94.19001601
0,281,338,54,270,186,58,309,56,341,157,13,1481,15290,82,0.929039299,2266,24.13333321,1002.124697,26.73191021,93.88947372
1,288,310,53,269,192,63,282,55,338,163,13,1458,15549,95,0.929039299,2268,23.9333334,2806.933083,26.71068148,94.16423086
1,304,310,54,288,194,89,279,54,383,169,13,1464,14357,94,0.929039299,2103,23.99999984,427.2544961,26.60479117,94.08512616
0,221,349,55,277,163,70,311,56,385,135,14,1485,12393,113,0.929039299,1841,24.03333314,2051.934313,26.36267635,93.98819157
1,226,320,54,270,179,72,309,55,331,154,14,1466,14598,90,0.929039299,2141,23.9416666,2497.300659,26.63574686,94.03925578
1,232,315,54,280,171,53,293,55,354,146,14,1465,14817,88,0.929039299,2171,23.96666654,1085.131358,26.65498917,94.07116162
1,255,287,55,279,171,85,259,57,365,154,14,1469,14119,92,0.929039299,2075,24.04166651,404.4758234,26.5700246,94.14782287
1,260,324,56,264,158,53,298,57,351,141,14,1481,14940,81,0.929039299,2213,24.14999978,2036.249621,26.69868198,93.88814248
1,269,335,54,265,205,70,298,55,367,171,14,1471,13818,100,0.929039299,2034,23.99999984,3134.638291,26.5500583,94.07632524
1,272,350,57,295,170,48,318,58,386,141,14,1492,12032,109,0.929039299,1796,24.11666663,983.5401367,26.29799497,93.99071088
0,277,332,56,294,204,85,302,57,368,171,14,1478,13538,98,0.929039299,2002,24.01666641,1867.955391,26.54346733,94.00390763
1,280,335,58,293,158,56,302,59,397,139,14,1492,12007,111,0.929039299,1792,24.11666663,853.4448977,26.28457411,93.99165446
1,242,320,56,283,181,76,303,57,342,156,15,1469,14626,94,0.929039299,2150,23.94999981,342.4179198,26.6470524,94.01335506
0,247,300,55,275,169,59,263,56,389,146,15,1472,13805,90,0.929039299,2033,24.05833324,849.3270587,26.54754453,94.10321297
1,258,318,55,279,179,55,307,56,337,152,15,1467,14601,90,0.929039299,2143,23.94999997,2771.573545,26.64120072,94.05225193
1,228,307,55,267,169,62,271,56,382,146,16,1472,13880,96,0.929039299,2044,24.04999987,1037.98371,26.55216983,94.10127741
0,293,323,56,280,182,57,296,58,358,161,18,1480,14583,85,0.929039299,2159,24.08333317,2340.631352,26.66331047,93.86182459
0,281,334,54,270,179,58,307,57,353,157,19,1478,14597,82,0.929039299,2159,24.07499981,2812.40605,26.66505971,93.86697369
0,375,292,53,284,163,130,287,55,337,146,19,1463,16860,87,0.929039299,2467,23.89166641,1446.076737,26.84287292,94.19957931
0,237,361,57,254,149,58,333,59,337,129,20,1493,14716,84,0.929039299,2198,24.2249999,1678.197449,26.69434803,93.7415772
0,238,309,54,291,168,71,294,56,364,145,20,1477,13816,98,0.929039299,2042,24.01666641,2509.436188,26.58296593,93.96147449
1,263,328,56,275,177,59,308,57,337,150,21,1467,14625,87,0.929039299,2146,23.96666654,2247.517789,26.63762976,94.06667681
0,251,362,53,248,183,68,324,54,337,149,2,1481,14115,102,0.985384226,2091,23.97500006,2801.052966,26.61403033,93.69539445
1,270,313,57,285,161,57,265,59,402,136,4,1481,12839,109,0.985384226,1902,24.04999987,614.4960936,26.39084831,94.13943162
1,260,314,57,278,161,58,270,59,414,134,5,1480,12864,112,0.985384226,1905,24.04166651,884.1391643,26.38773763,94.14893997
0,275,355,57,305,187,92,328,58,341,164,5,1483,12554,116,0.985384226,1863,24.05833324,2024.860346,26.34832732,94.09508191
1,251,324,58,286,161,70,307,59,351,142,6,1485,12484,110,0.985384226,1854,24.07499997,1322.89349,26.355446,94.06630211
0,259,316,58,316,178,71,314,59,347,154,6,1487,12396,110,0.985384226,1844,24.08333333,392.2823966,26.34028176,94.06210206
1,260,312,56,280,163,58,269,58,413,134,6,1480,12889,113,0.985384226,1908,24.01666641,1051.626885,26.38750936,94.1513803
1,271,336,58,280,169,82,302,59,372,143,6,1486,12497,105,0.985384226,1858,24.07499997,1737.672662,26.36469386,94.06242699
1,276,324,57,313,177,89,283,58,393,146,6,1495,11774,119,0.985384226,1761,24.08333333,986.5447745,26.21392585,94.01075999
1,278,308,56,325,192,67,267,57,395,150,6,1491,12116,134,0.985384226,1807,23.9749999,266.0057194,26.27493704,94.07189959
0,233,354,56,269,178,48,299,57,378,140,7,1499,11649,114,0.985384226,1747,24.1500001,1726.917542,26.19812571,93.98926688
1,244,319,57,297,183,52,285,58,399,150,8,1496,11832,118,0.985384226,1771,24.14166673,767.1218867,26.24628704,93.99717597
1,244,312,54,255,199,62,277,55,333,159,8,1459,15359,105,0.985384226,2242,23.92500019,2082.738521,26.6991158,94.19256208
1,259,325,57,330,191,75,286,57,394,159,8,1484,12388,131,0.985384226,1839,24.00833305,1295.91123,26.31360583,94.08617527
1,286,285,56,285,220,119,255,56,365,175,9,1441,14314,127,0.985384226,2064,23.5999999,4333.215163,26.54843221,94.25893844
1,290,317,57,255,206,123,297,58,309,172,9,1428,15320,124,0.985384226,2188,23.59166654,2924.562763,26.65443843,94.40486394
1,272,306,56,290,167,60,282,58,369,149,10,1475,13642,101,0.985384226,2013,24.04999987,1539.805719,26.5127838,94.16587579
1,255,350,54,249,171,52,334,55,342,156,11,1490,14421,76,0.985384226,2149,24.18333308,1442.262409,26.65062859,93.63514353
1,289,305,56,257,205,86,282,57,342,172,11,1448,14473,114,0.985384226,2096,23.81666676,2570.218013,26.5699373,94.26639913
1,213,302,53,261,188,96,270,53,341,159,12,1458,15452,102,0.985384226,2254,23.92500019,1949.929683,26.70085011,94.19771288
1,230,334,55,279,171,63,328,57,363,143,12,1480,13362,103,0.985384226,1979,24.09166654,1438.219753,26.53085464,93.94809844
0,232,330,54,280,183,82,307,55,361,169,12,1488,14369,85,0.985384226,2139,24.11666648,1438.663743,26.64139249,93.58954798
0,255,352,56,254,149,50,336,59,327,140,12,1491,14574,78,0.985384226,2174,24.20833317,1032.603502,26.67420302,93.6204494
1,230,328,54,275,172,62,291,55,386,144,13,1478,13367,104,0.985384226,1976,24.05833324,316.5202126,26.5195032,93.99868844
1,250,353,56,269,180,61,325,58,369,143,13,1485,12400,109,0.985384226,1842,24.05833324,795.4805512,26.36374853,94.00064864
1,309,310,54,275,203,72,291,55,356,176,13,1468,15237,91,0.985384226,2237,24.00833321,2622.744548,26.69781108,94.08850369
0,227,337,56,265,169,63,318,58,353,151,14,1484,13449,92,0.985384226,1997,24.11666663,1259.354531,26.54951565,93.86618826
0,232,316,56,279,179,57,296,57,357,159,14,1468,14911,87,0.985384226,2190,23.95833317,1583.308944,26.66964307,94.03328072
1,242,304,55,264,184,62,273,57,352,155,14,1458,15366,93,0.985384226,2242,23.9333334,2124.70667,26.69703341,94.16758098
1,246,351,56,268,177,65,314,58,369,144,14,1484,12414,109,0.985384226,1843,24.04999987,1088.4202,26.3661733,93.99845763
1,253,305,54,275,160,63,284,55,352,133,14,1471,13899,98,0.985384226,2045,24.04166651,1890.177312,26.54804587,94.14526999
1,254,339,56,266,172,56,276,57,403,139,14,1483,12620,104,0.985384226,1872,24.04166651,897.6414397,26.37940417,94.07151142
1,243,357,55,265,207,59,289,56,407,157,15,1482,12819,102,0.985384226,1900,24.08333333,1326.24531,26.42254001,94.06165104
0,246,335,56,269,161,56,310,58,341,142,15,1484,14930,80,0.985384226,2216,24.17499971,1741.776284,26.70437452,93.80214106
1,259,317,55,281,170,47,295,57,355,149,15,1465,14817,88,0.985384226,2171,23.96666654,819.7991516,26.6569586,94.07386335
0,280,302,56,291,181,55,289,58,366,155,15,1467,15146,88,0.985384226,2223,24.00833321,2252.971325,26.68842532,94.07009363
1,233,374,53,245,154,64,370,54,302,132,16,1491,14585,86,0.985384226,2176,24.19166644,216.0693353,26.67517106,93.75673885
0,263,334,56,275,168,57,311,57,365,146,16,1484,13445,95,0.985384226,1996,24.09166654,223.8364779,26.5437154,93.90507906
1,282,312,55,269,197,74,279,56,353,173,16,1462,15234,97,0.985384226,2228,23.94166644,2413.881842,26.6899652,94.12470054
1,309,330,56,291,185,76,299,57,369,154,16,1477,13424,102,0.985384226,1984,24.03333314,884.1516105,26.5326984,94.00020115
0,231,312,55,282,179,63,293,56,356,157,17,1468,14910,94,0.985384226,2189,23.9749999,682.0651451,26.67298409,94.02129714
0,239,315,55,276,165,53,294,57,368,142,17,1472,13942,96,0.985384226,2053,23.95833317,2408.08867,26.58214173,94.01823869
0,236,311,55,281,170,77,292,57,378,153,19,1474,13930,100,0.985384226,2054,23.99999968,1575.787158,26.59024426,93.95489113
1,259,326,56,284,178,57,310,57,341,149,19,1467,14625,94,0.985384226,2146,23.96666654,2368.204284,26.63982833,94.06693146
0,264,320,54,271,184,70,288,56,368,157,19,1481,13921,94,0.985384226,2063,24.05833308,3102.399849,26.59414586,93.88857281
0,243,322,55,276,164,53,308,57,354,145,21,1475,14160,93,0.985384226,2090,23.99999984,1415.144136,26.60913309,93.96694764
0,405,286,56,281,184,150,275,58,311,161,21,1448,17230,85,0.985384226,2495,23.84999975,155.1549763,26.86008357,94.2288632
0,253,333,57,278,161,63,333,60,335,146,22,1495,14607,81,0.985384226,2185,24.19999997,710.5377025,26.68337285,93.71557621
0,251,320,57,280,167,70,268,58,428,139,4,1482,12665,105,1.038674831,1878,24.04166651,1480.957729,26.37538955,94.09078582
0,256,347,57,305,197,93,311,58,344,170,4,1483,12554,119,1.038674831,1863,24.05833324,1860.480207,26.34370352,94.09701798
0,274,317,56,318,199,73,271,57,402,159,5,1491,12116,135,1.038674831,1807,23.9749999,614.3623158,26.27251237,94.07408757
0,229,373,53,242,193,52,335,54,325,155,6,1481,14195,102,1.038674831,2103,23.99166663,3529.817934,26.62063586,93.69613636
0,247,340,54,258,178,56,301,54,354,152,6,1485,14365,87,1.038674831,2134,24.11666648,1896.232191,26.64220898,93.70351157
1,250,324,57,297,165,70,289,59,399,138,6,1483,12701,109,1.038674831,1884,24.0666666,41.23174469,26.37243309,94.12251204
0,255,322,57,316,177,76,278,57,399,141,6,1487,12257,142,1.038674831,1823,23.95000013,1089.179097,26.28570397,94.07559254
0,297,318,54,263,193,60,288,55,333,170,6,1445,15291,114,1.038674831,2210,23.75833321,957.1307268,26.66842372,94.30517821
0,235,370,51,241,180,55,324,52,345,157,7,1482,14129,99,1.038674831,2094,23.99166663,3200.153231,26.61119617,93.65300778
1,239,333,57,274,181,54,293,59,378,148,7,1483,12568,105,1.038674831,1864,24.04999987,2108.603303,26.36909122,94.06293012
0,256,348,52,280,180,95,332,54,338,162,7,1492,14335,83,1.038674831,2140,24.10833311,352.071203,26.63875046,93.56944718
1,275,354,57,301,187,85,329,58,340,163,7,1484,12581,121,1.038674831,1868,24.0666666,2563.47203,26.35249702,94.09802605
1,276,330,56,296,184,64,288,57,390,151,7,1487,12128,137,1.038674831,1804,23.9749999,723.7070646,26.26264854,94.06064157
